CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,AvgIncome,Measurement_Type,Measurement_Value
714560358,Existing Customer,53,M,1,Not specified,Single,$40K - $60K,Blue,45,3234.0,35.8731843575419,MonthsOnBookCategory,high
712113558,Attrited Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,24844.0,36.074267100977195,MonthsOnBookCategory,high
710603958,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,36,3090.0,36.074267100977195,MonthsOnBookCategory,high
720597108,Attrited Customer,48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36,9943.0,35.8817747823645,MonthsOnBookCategory,high
713810658,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,3384.0,35.59700427960057,MonthsOnBookCategory,high
721519908,Existing Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,3640.0,35.8817747823645,MonthsOnBookCategory,high
712025958,Existing Customer,42,M,4,Uneducated,Married,$80K - $120K,Silver,35,34516.0,36.074267100977195,MonthsOnBookCategory,high
794740458,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Silver,39,10186.0,35.8817747823645,MonthsOnBookCategory,high
709814883,Existing Customer,45,F,2,High School,Single,Less than $40K,Platinum,36,15987.0,35.8817747823645,MonthsOnBookCategory,high
719767683,Attrited Customer,46,M,0,College,Single,$80K - $120K,Blue,39,16983.0,36.074267100977195,MonthsOnBookCategory,high
715321008,Attrited Customer,39,M,2,Not specified,Married,$120K +,Blue,36,34516.0,36.89133425034388,MonthsOnBookCategory,high
710106933,Existing Customer,32,M,2,Uneducated,Single,$80K - $120K,Silver,20,34516.0,36.074267100977195,MonthsOnBookCategory,medium
716655858,Existing Customer,38,M,2,High School,Single,$80K - $120K,Blue,31,34516.0,36.074267100977195,MonthsOnBookCategory,high
778260108,Existing Customer,50,F,4,Not specified,Married,$40K - $60K,Blue,41,4268.0,35.8731843575419,MonthsOnBookCategory,high
713986908,Existing Customer,50,F,2,High School,Married,Unknown,Blue,40,10748.0,35.75359712230216,MonthsOnBookCategory,high
780042633,Attrited Customer,37,F,2,Not specified,Married,Unknown,Silver,21,31718.0,35.75359712230216,MonthsOnBookCategory,medium
713269533,Attrited Customer,42,M,2,College,Single,$80K - $120K,Blue,36,9959.0,36.074267100977195,MonthsOnBookCategory,high
713868033,Existing Customer,53,M,1,College,Married,$80K - $120K,Silver,36,34516.0,36.074267100977195,MonthsOnBookCategory,high
708103608,Existing Customer,52,M,1,High School,Single,$60K - $80K,Blue,45,11898.0,35.59700427960057,MonthsOnBookCategory,high
789684258,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,34516.0,36.074267100977195,MonthsOnBookCategory,high
779067408,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,27,13056.0,35.59700427960057,MonthsOnBookCategory,high
712231308,Existing Customer,60,M,0,Graduate,Single,Less than $40K,Silver,47,14002.0,35.8817747823645,MonthsOnBookCategory,high
761079783,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,33,5500.0,35.59700427960057,MonthsOnBookCategory,high
787518258,Attrited Customer,49,M,3,Uneducated,Married,$120K +,Blue,38,8549.0,36.89133425034388,MonthsOnBookCategory,high
717631908,Attrited Customer,56,M,2,Not specified,Married,Less than $40K,Blue,44,4390.0,35.8817747823645,MonthsOnBookCategory,high
769396158,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,43,24884.0,36.074267100977195,MonthsOnBookCategory,high
713462508,Existing Customer,55,F,2,Graduate,Married,Unknown,Blue,41,3591.0,35.75359712230216,MonthsOnBookCategory,high
716717733,Attrited Customer,55,F,3,Uneducated,Single,Less than $40K,Blue,47,4841.0,35.8817747823645,MonthsOnBookCategory,high
709383933,Attrited Customer,31,M,2,Not specified,Not specified,$80K - $120K,Blue,18,4246.0,36.074267100977195,MonthsOnBookCategory,medium
717283008,Existing Customer,44,F,4,Graduate,Single,Unknown,Blue,36,7469.0,35.75359712230216,MonthsOnBookCategory,high
793449333,Existing Customer,54,M,2,Graduate,Divorced,$80K - $120K,Blue,48,29974.0,36.074267100977195,MonthsOnBookCategory,high
710873583,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,48,20724.0,35.59700427960057,MonthsOnBookCategory,high
718486608,Existing Customer,53,M,2,High School,Single,$120K +,Blue,36,21079.0,36.89133425034388,MonthsOnBookCategory,high
716748483,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,3720.0,35.8731843575419,MonthsOnBookCategory,high
715113933,Attrited Customer,54,M,1,Not specified,Single,$80K - $120K,Blue,36,11077.0,36.074267100977195,MonthsOnBookCategory,high
711160233,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,19,12024.0,35.8731843575419,MonthsOnBookCategory,medium
715714458,Attrited Customer,48,M,5,Graduate,Single,$40K - $60K,Blue,38,4446.0,35.8731843575419,MonthsOnBookCategory,high
709615458,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,44,34516.0,36.89133425034388,MonthsOnBookCategory,high
719955558,Existing Customer,32,M,0,Not specified,Married,Less than $40K,Silver,24,11511.0,35.8817747823645,MonthsOnBookCategory,medium
713072358,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Silver,31,34516.0,36.074267100977195,MonthsOnBookCategory,high
721402233,Existing Customer,42,M,3,Uneducated,Married,$120K +,Blue,28,19192.0,36.89133425034388,MonthsOnBookCategory,high
713691633,Existing Customer,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36,3076.0,35.8817747823645,MonthsOnBookCategory,high
708866133,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,32,4196.0,36.074267100977195,MonthsOnBookCategory,high
757256358,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,38,3243.0,35.59700427960057,MonthsOnBookCategory,high
784868958,Existing Customer,56,F,1,High School,Married,Unknown,Blue,49,17542.0,35.75359712230216,MonthsOnBookCategory,high
710845308,Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,36,32949.0,36.074267100977195,MonthsOnBookCategory,high
719368533,Existing Customer,41,F,2,Doctorate,Married,Unknown,Silver,28,32250.0,35.75359712230216,MonthsOnBookCategory,high
718337733,Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,40,34516.0,35.75359712230216,MonthsOnBookCategory,high
715132758,Existing Customer,52,F,2,College,Divorced,$40K - $60K,Gold,43,23981.0,35.8731843575419,MonthsOnBookCategory,high
712556433,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,43,4090.0,35.8731843575419,MonthsOnBookCategory,high
718947558,Existing Customer,32,F,0,High School,Single,Unknown,Blue,21,4251.0,35.75359712230216,MonthsOnBookCategory,medium
710303208,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,40,4119.0,35.8817747823645,MonthsOnBookCategory,high
804158583,Existing Customer,60,M,1,High School,Married,Less than $40K,Silver,55,13399.0,35.8817747823645,MonthsOnBookCategory,high
711720408,Existing Customer,44,F,0,Not specified,Married,Less than $40K,Blue,34,9070.0,35.8817747823645,MonthsOnBookCategory,high
715808808,Existing Customer,48,F,4,Uneducated,Married,Unknown,Blue,36,7469.0,35.75359712230216,MonthsOnBookCategory,high
715076358,Attrited Customer,57,M,1,Post-Graduate,Not specified,$80K - $120K,Blue,36,23714.0,36.074267100977195,MonthsOnBookCategory,high
718343058,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,40,5240.0,35.8817747823645,MonthsOnBookCategory,high
769667583,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,3744.0,35.8731843575419,MonthsOnBookCategory,high
709013208,Existing Customer,40,M,2,Uneducated,Single,$80K - $120K,Blue,36,15594.0,36.074267100977195,MonthsOnBookCategory,high
716004258,Existing Customer,45,M,4,High School,Single,$60K - $80K,Blue,35,8449.0,35.59700427960057,MonthsOnBookCategory,high
715645908,Attrited Customer,59,M,0,High School,Single,$80K - $120K,Gold,48,34516.0,36.074267100977195,MonthsOnBookCategory,high
717724233,Existing Customer,43,M,3,Not specified,Not specified,$80K - $120K,Blue,28,9959.0,36.074267100977195,MonthsOnBookCategory,high
719850933,Existing Customer,30,M,2,College,Single,$60K - $80K,Blue,36,4192.0,35.59700427960057,MonthsOnBookCategory,high
790131033,Existing Customer,38,F,1,High School,Married,Less than $40K,Blue,31,3416.0,35.8817747823645,MonthsOnBookCategory,high
721211433,Existing Customer,42,M,4,Doctorate,Single,$60K - $80K,Blue,31,3322.0,35.59700427960057,MonthsOnBookCategory,high
721290708,Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,30,14217.0,35.59700427960057,MonthsOnBookCategory,high
712107783,Existing Customer,49,M,4,College,Single,$60K - $80K,Blue,35,17350.0,35.59700427960057,MonthsOnBookCategory,high
818960133,Existing Customer,58,M,4,High School,Married,$60K - $80K,Blue,53,13784.0,35.59700427960057,MonthsOnBookCategory,high
713560758,Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,42,3181.0,35.8817747823645,MonthsOnBookCategory,high
718579833,Existing Customer,39,F,3,Graduate,Not specified,Less than $40K,Blue,26,5325.0,35.8817747823645,MonthsOnBookCategory,high
778643733,Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,23981.0,35.8731843575419,MonthsOnBookCategory,high
770977833,Existing Customer,36,M,2,Graduate,Married,Less than $40K,Blue,23,3920.0,35.8817747823645,MonthsOnBookCategory,medium
708721533,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,36,5158.0,35.8817747823645,MonthsOnBookCategory,high
772300383,Existing Customer,57,F,2,Not specified,Married,$40K - $60K,Blue,46,5073.0,35.8731843575419,MonthsOnBookCategory,high
751155783,Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,40,4074.0,35.8731843575419,MonthsOnBookCategory,high
768457008,Existing Customer,27,M,1,Graduate,Single,$40K - $60K,Blue,21,10284.0,35.8731843575419,MonthsOnBookCategory,medium
794494308,Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,23,34516.0,36.89133425034388,MonthsOnBookCategory,medium
710980383,Attrited Customer,53,M,3,High School,Single,$80K - $120K,Silver,33,34516.0,36.074267100977195,MonthsOnBookCategory,high
716663808,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,3999.0,35.8817747823645,MonthsOnBookCategory,high
712912233,Existing Customer,50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,3468.0,35.8817747823645,MonthsOnBookCategory,high
717992433,Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,39,11900.0,36.074267100977195,MonthsOnBookCategory,high
709971708,Attrited Customer,51,F,1,High School,Single,Unknown,Blue,41,9701.0,35.75359712230216,MonthsOnBookCategory,high
715600533,Existing Customer,61,M,0,Graduate,Single,$80K - $120K,Gold,50,34516.0,36.074267100977195,MonthsOnBookCategory,high
710153583,Attrited Customer,30,F,0,Uneducated,Married,Less than $40K,Blue,13,6075.0,35.8817747823645,MonthsOnBookCategory,medium
794132808,Existing Customer,60,M,0,Uneducated,Married,$40K - $60K,Blue,54,13035.0,35.8731843575419,MonthsOnBookCategory,high
720565458,Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,17306.0,35.59700427960057,MonthsOnBookCategory,high
715496058,Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Gold,36,15987.0,35.8817747823645,MonthsOnBookCategory,high
709015833,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Silver,36,34516.0,35.59700427960057,MonthsOnBookCategory,high
718612758,Existing Customer,36,M,2,High School,Married,$120K +,Blue,36,34516.0,36.89133425034388,MonthsOnBookCategory,high
712438308,Existing Customer,27,F,1,High School,Married,Unknown,Blue,15,7469.0,35.75359712230216,MonthsOnBookCategory,medium
716238483,Attrited Customer,59,M,0,College,Married,$80K - $120K,Blue,50,12918.0,36.074267100977195,MonthsOnBookCategory,high
718297683,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,50,4085.0,35.8817747823645,MonthsOnBookCategory,high
712206033,Existing Customer,55,M,1,Graduate,Married,$40K - $60K,Blue,36,3705.0,35.8731843575419,MonthsOnBookCategory,high
710904708,Existing Customer,56,F,1,High School,Married,Less than $40K,Blue,43,5319.0,35.8817747823645,MonthsOnBookCategory,high
711190233,Existing Customer,34,M,3,Graduate,Married,$40K - $60K,Blue,36,4549.0,35.8731843575419,MonthsOnBookCategory,high
710535708,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,39,15894.0,36.074267100977195,MonthsOnBookCategory,high
794573883,Existing Customer,32,M,1,Not specified,Single,$40K - $60K,Silver,16,17894.0,35.8731843575419,MonthsOnBookCategory,medium
719118708,Attrited Customer,49,F,3,Not specified,Single,Less than $40K,Blue,37,5855.0,35.8817747823645,MonthsOnBookCategory,high
790201158,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Silver,54,13062.0,35.8817747823645,MonthsOnBookCategory,high
779333883,Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,33,7428.0,35.8817747823645,MonthsOnBookCategory,high
719805183,Existing Customer,39,M,2,College,Married,Less than $40K,Blue,19,8848.0,35.8817747823645,MonthsOnBookCategory,medium
721220583,Existing Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,41,7362.0,35.8731843575419,MonthsOnBookCategory,high
779685558,Existing Customer,53,M,5,Graduate,Single,$120K +,Gold,36,34516.0,36.89133425034388,MonthsOnBookCategory,high
713965683,Existing Customer,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,4380.0,36.074267100977195,MonthsOnBookCategory,high
710667708,Existing Customer,47,M,2,Uneducated,Single,$60K - $80K,Blue,36,12510.0,35.59700427960057,MonthsOnBookCategory,high
718979733,Existing Customer,52,M,5,Not specified,Single,$60K - $80K,Blue,36,23712.0,35.59700427960057,MonthsOnBookCategory,high
712104333,Existing Customer,57,F,2,Doctorate,Single,Less than $40K,Blue,44,9149.0,35.8817747823645,MonthsOnBookCategory,high
793560033,Existing Customer,47,F,3,Uneducated,Single,Unknown,Silver,33,34516.0,35.75359712230216,MonthsOnBookCategory,high
779920533,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,41,3784.0,35.8817747823645,MonthsOnBookCategory,high
717480783,Existing Customer,39,M,1,High School,Single,$80K - $120K,Blue,29,9680.0,36.074267100977195,MonthsOnBookCategory,high
709066983,Existing Customer,50,M,4,High School,Married,$120K +,Blue,41,34516.0,36.89133425034388,MonthsOnBookCategory,high
718528008,Existing Customer,60,F,1,High School,Married,Less than $40K,Blue,47,3845.0,35.8817747823645,MonthsOnBookCategory,high
712390683,Existing Customer,41,M,2,Uneducated,Single,$40K - $60K,Blue,27,13409.0,35.8731843575419,MonthsOnBookCategory,high
826245858,Attrited Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,40,34516.0,36.074267100977195,MonthsOnBookCategory,high
712966458,Existing Customer,51,M,0,Not specified,Married,$80K - $120K,Blue,36,8065.0,36.074267100977195,MonthsOnBookCategory,high
709467183,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,40,20501.0,35.59700427960057,MonthsOnBookCategory,high
710529708,Existing Customer,41,M,3,College,Single,$60K - $80K,Blue,36,23260.0,35.59700427960057,MonthsOnBookCategory,high
789817833,Attrited Customer,44,F,5,Post-Graduate,Not specified,Less than $40K,Blue,33,9073.0,35.8817747823645,MonthsOnBookCategory,high
712363158,Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,24,20101.0,35.59700427960057,MonthsOnBookCategory,medium
717060858,Attrited Customer,31,M,0,Graduate,Married,Less than $40K,Blue,36,6911.0,35.8817747823645,MonthsOnBookCategory,high
718060983,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,36,3423.0,35.8817747823645,MonthsOnBookCategory,high
711600033,Existing Customer,40,F,3,College,Single,Less than $40K,Silver,36,10729.0,35.8817747823645,MonthsOnBookCategory,high
709910733,Existing Customer,49,F,4,High School,Single,Unknown,Silver,30,34516.0,35.75359712230216,MonthsOnBookCategory,high
757291008,Attrited Customer,46,M,4,Not specified,Married,$80K - $120K,Blue,39,34516.0,36.074267100977195,MonthsOnBookCategory,high
819376683,Existing Customer,54,M,1,Not specified,Single,$80K - $120K,Blue,49,28570.0,36.074267100977195,MonthsOnBookCategory,high
720458883,Existing Customer,29,M,1,High School,Married,$60K - $80K,Blue,16,12495.0,35.59700427960057,MonthsOnBookCategory,medium
708963258,Attrited Customer,46,M,3,College,Married,$60K - $80K,Blue,39,13344.0,35.59700427960057,MonthsOnBookCategory,high
711746133,Attrited Customer,50,M,1,Not specified,Single,$120K +,Blue,37,32563.0,36.89133425034388,MonthsOnBookCategory,high
715249533,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,36,3375.0,35.75359712230216,MonthsOnBookCategory,high
708522033,Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,36,12299.0,35.59700427960057,MonthsOnBookCategory,high
708496833,Attrited Customer,60,M,1,High School,Single,Less than $40K,Blue,50,4613.0,35.8817747823645,MonthsOnBookCategory,high
717464958,Existing Customer,55,F,2,Doctorate,Married,Less than $40K,Silver,36,10858.0,35.8817747823645,MonthsOnBookCategory,high
751166508,Existing Customer,57,M,3,Post-Graduate,Single,$80K - $120K,Blue,50,34516.0,36.074267100977195,MonthsOnBookCategory,high
795218883,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,41,4207.0,35.59700427960057,MonthsOnBookCategory,high
710856558,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36,3336.0,35.8817747823645,MonthsOnBookCategory,high
721107258,Existing Customer,45,F,5,Not specified,Not specified,Less than $40K,Blue,37,5465.0,35.8817747823645,MonthsOnBookCategory,high
716457783,Existing Customer,55,F,1,College,Single,Less than $40K,Silver,36,12633.0,35.8817747823645,MonthsOnBookCategory,high
710810883,Existing Customer,39,M,1,College,Single,$80K - $120K,Blue,36,34516.0,36.074267100977195,MonthsOnBookCategory,high
710895708,Attrited Customer,35,F,0,Doctorate,Married,Less than $40K,Blue,27,3876.0,35.8817747823645,MonthsOnBookCategory,high
789200208,Existing Customer,40,F,4,Uneducated,Married,Unknown,Blue,29,3326.0,35.75359712230216,MonthsOnBookCategory,high
718578708,Existing Customer,49,M,4,Post-Graduate,Single,$120K +,Silver,38,34516.0,36.89133425034388,MonthsOnBookCategory,high
719859033,Attrited Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,20,3264.0,35.8731843575419,MonthsOnBookCategory,medium
713036208,Existing Customer,46,M,1,Graduate,Married,$40K - $60K,Blue,27,6903.0,35.8731843575419,MonthsOnBookCategory,high
771769383,Existing Customer,42,F,3,Not specified,Married,Less than $40K,Blue,31,2940.0,35.8817747823645,MonthsOnBookCategory,high
718316058,Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,38,13731.0,35.59700427960057,MonthsOnBookCategory,high
