CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Credit_limit,Credit_Utilization_rate
719305608,Attrited Customer,57,F,3,High School,Single,Less than $40K,Blue,36,4,3,3,2347.0,1900,2383.0,80.95440988495952
720190083,Attrited Customer,56,F,3,Unknown,Single,Less than $40K,Blue,39,1,3,4,1632.0,0,1671.0,0.0
708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522.0,0,1558.0,0.0
781183233,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,25,2,1,1,2085.0,1528,2110.0,73.28537170263789
718825908,Existing Customer,60,F,1,Doctorate,Single,Unknown,Blue,47,1,1,1,3803.0,1448,3850.0,38.07520378648435
716963283,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,2,3,3165.0,2517,3203.0,79.5260663507109
714924483,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,46,2,3,2,4628.0,2327,4674.0,50.28089887640449
779922183,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36,2,2,2,2253.0,1981,2289.0,87.92720816688859
719449533,Attrited Customer,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283,2693.0,85.98870056497175
712559058,Existing Customer,54,M,0,High School,Single,$80K - $120K,Blue,45,1,3,2,20882.0,1525,20927.0,7.302940331385882
717853233,Existing Customer,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306.0,706,3337.0,21.35511191772535
790069233,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052.0,0,2089.0,0.0
794576058,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,2,3,8480.0,1339,8506.0,15.790094339622643
779877858,Existing Customer,53,F,2,College,Unknown,Less than $40K,Blue,37,2,3,2,2081.0,1342,2118.0,64.48822681403172
772334133,Existing Customer,53,F,1,Graduate,Married,Unknown,Blue,42,2,1,3,4637.0,0,4679.0,0.0
714139308,Existing Customer,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,5,1,1438.3,0,1480.3,0.0
806634783,Existing Customer,38,F,2,College,Married,Less than $40K,Blue,33,1,3,2,3420.0,1405,3453.0,41.08187134502924
720101658,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,19,2,1,2,3416.0,1109,3435.0,32.46487119437939
719925483,Existing Customer,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,1,2171.0,1043,2207.0,48.04237678489176
719572833,Existing Customer,57,F,3,Graduate,Unknown,$40K - $60K,Blue,46,2,2,2,2791.0,1550,2837.0,55.535650304550344
720729108,Existing Customer,32,F,0,Unknown,Single,Less than $40K,Blue,17,1,2,1,4445.0,1080,4462.0,24.296962879640045
819214233,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,38,2,2,2,1530.0,0,1568.0,0.0
718896108,Existing Customer,48,F,3,High School,Unknown,Less than $40K,Blue,36,2,1,1,1438.3,0,1474.3,0.0
713723433,Existing Customer,52,F,4,High School,Single,Less than $40K,Blue,44,1,1,3,5721.0,0,5765.0,0.0
708514383,Existing Customer,38,F,2,College,Married,Unknown,Blue,29,2,1,0,3809.0,1172,3838.0,30.76923076923077
716961033,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,3,3520.0,2149,3560.0,61.05113636363636
778819083,Attrited Customer,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,1637.0,0.0
714773508,Attrited Customer,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,4,3,1632.0,351,1678.0,21.50735294117647
814181433,Existing Customer,46,M,5,College,Married,$40K - $60K,Blue,41,1,3,2,3914.0,1683,3955.0,42.99948901379663
711984633,Existing Customer,36,F,3,Graduate,Married,Less than $40K,Blue,27,1,2,3,2328.0,1953,2355.0,83.8917525773196
710662158,Existing Customer,41,M,4,Unknown,Married,$120K +,Blue,34,1,3,3,34516.0,2517,34550.0,7.292270251477576
711356733,Existing Customer,45,F,5,Unknown,Single,Less than $40K,Blue,36,2,2,3,3883.0,847,3919.0,21.813031161473088
711456108,Attrited Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,39,5,3,3,1438.3,819,1477.3,56.942223458249316
780727833,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,41,1,4,3,3229.0,2517,3270.0,77.94982966862806
771471708,Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,32,2,1,3,3080.0,1776,3112.0,57.66233766233766
714320358,Existing Customer,38,F,2,College,Single,Less than $40K,Blue,33,2,1,2,2569.0,1288,2602.0,50.13623978201635
720700008,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,36,1,1,3,4517.0,2238,4553.0,49.546158955058665
713027058,Attrited Customer,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2,3,2292.0,0,2328.0,0.0
778228458,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,42,2,3,3,2510.0,1928,2552.0,76.81274900398407
781137783,Attrited Customer,40,M,3,High School,Unknown,Less than $40K,Blue,33,1,3,4,2420.0,191,2453.0,7.892561983471075
719821908,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703.0,0,2719.0,0.0
720537633,Existing Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,36,2,3,1,3047.0,2139,3083.0,70.20019691499836
712378983,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,47,5,6,5,7570.0,965,7617.0,12.747688243064728
763681908,Existing Customer,34,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,1,5795.0,924,5822.0,15.944779982743745
721164483,Existing Customer,46,F,2,College,Married,$40K - $60K,Blue,34,2,1,3,1441.0,642,1475.0,44.552394170714784
715447008,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,2999.0,1817,3035.0,60.58686228742914
769676358,Existing Customer,38,M,2,High School,Single,$60K - $80K,Blue,32,1,1,2,1438.3,1309,1470.3,91.01022039908226
710487033,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,28,2,3,3,1438.3,0,1466.3,0.0
714197133,Attrited Customer,51,F,3,College,Married,$40K - $60K,Blue,36,2,3,3,4762.0,0,4798.0,0.0
718488783,Existing Customer,40,M,3,College,Unknown,$40K - $60K,Blue,30,2,2,2,4802.0,1701,4832.0,35.42274052478135
715663458,Existing Customer,51,F,4,Unknown,Married,Less than $40K,Blue,39,2,3,1,2268.0,651,2307.0,28.703703703703702
717865008,Existing Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,1,1,1438.3,468,1474.3,32.5384134047139
771400608,Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,44,2,1,2,8204.0,1375,8248.0,16.760117016089712
708148158,Existing Customer,39,F,4,Unknown,Married,Unknown,Blue,21,2,3,2,1827.0,0,1848.0,0.0
720589008,Existing Customer,47,F,3,Doctorate,Unknown,Unknown,Blue,38,1,3,2,4072.0,1594,4110.0,39.145383104125735
784795083,Existing Customer,31,F,1,High School,Divorced,Less than $40K,Blue,25,2,1,3,1984.0,0,2009.0,0.0
809844108,Existing Customer,48,M,2,Doctorate,Single,$60K - $80K,Blue,43,2,1,1,8086.0,0,8129.0,0.0
711521958,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,2,2,2,1588.0,1506,1624.0,94.83627204030228
711833508,Existing Customer,47,M,2,High School,Single,$40K - $60K,Blue,27,2,3,2,1536.0,0,1563.0,0.0
713146683,Existing Customer,35,F,1,High School,Unknown,Unknown,Blue,36,2,3,2,4460.0,0,4496.0,0.0
716968683,Existing Customer,46,F,5,High School,Single,Unknown,Blue,38,2,2,3,11287.0,1513,11325.0,13.404801984584036
716279508,Attrited Customer,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430.0,2517,3471.0,73.38192419825073
771336783,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,38,1,3,2,1759.0,1345,1797.0,76.46389994314951
717502083,Attrited Customer,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2,3,6314.0,0,6342.0,0.0
714843483,Existing Customer,57,F,3,Uneducated,Single,Unknown,Blue,48,1,1,2,7176.0,1493,7224.0,20.80546265328874
709745508,Attrited Customer,58,F,2,Unknown,Divorced,$40K - $60K,Blue,47,1,4,3,2295.0,0,2342.0,0.0
711382458,Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,38,2,3,5,1438.3,0,1476.3,0.0
712190358,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,29,1,3,2,1843.0,1802,1872.0,97.77536625067825
788805858,Existing Customer,49,M,3,College,Divorced,$40K - $60K,Blue,31,2,3,1,2181.0,1218,2212.0,55.84594222833562
709102458,Attrited Customer,47,M,2,High School,Single,$80K - $120K,Blue,36,4,3,5,4754.0,0,4790.0,0.0
712533708,Existing Customer,43,M,0,High School,Single,$80K - $120K,Blue,36,2,2,2,11247.0,0,11283.0,0.0
720326733,Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,47,2,3,1,16258.0,865,16305.0,5.320457620863575
713605908,Existing Customer,49,M,3,Graduate,Married,$120K +,Blue,37,1,1,1,34516.0,1316,34553.0,3.812724533549658
711598533,Existing Customer,43,M,1,High School,Married,$60K - $80K,Blue,36,1,2,3,4255.0,1729,4291.0,40.63454759106933
795855258,Existing Customer,48,F,4,College,Single,Less than $40K,Blue,42,2,3,2,1438.3,0,1480.3,0.0
826783233,Existing Customer,57,F,3,High School,Single,Less than $40K,Blue,53,1,3,2,3029.0,2214,3082.0,73.09343017497524
789228108,Existing Customer,56,F,4,Graduate,Single,Unknown,Blue,45,2,2,3,9091.0,1306,9136.0,14.365856341436587
785230083,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,44,1,2,1,3318.0,2349,3362.0,70.79566003616637
807946833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,39,6,3,3,1791.0,0,1830.0,0.0
711011508,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35,1,3,2,1620.0,771,1655.0,47.592592592592595
718632933,Existing Customer,58,F,1,College,Single,Less than $40K,Blue,46,1,5,1,1552.0,0,1598.0,0.0
717284133,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,41,1,2,3,3472.0,2517,3513.0,72.49423963133641
711701058,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Silver,36,2,2,3,10973.0,1466,11009.0,13.360065615601933
712228458,Existing Customer,50,M,2,Unknown,Unknown,$120K +,Blue,32,2,3,1,25645.0,1083,25677.0,4.223045427958667
717146208,Attrited Customer,59,F,1,Graduate,Single,Less than $40K,Blue,51,1,4,4,4257.0,2517,4308.0,59.1261451726568
719028783,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,29,2,3,3,3422.0,0,3451.0,0.0
713274183,Existing Customer,45,F,1,Graduate,Single,Less than $40K,Blue,35,1,1,3,4977.0,1411,5012.0,28.350411894715695
789218433,Existing Customer,33,F,3,Unknown,Married,$40K - $60K,Blue,22,2,3,2,1438.3,0,1460.3,0.0
790139583,Existing Customer,39,F,0,Graduate,Divorced,Less than $40K,Blue,32,2,2,1,1438.3,801,1470.3,55.690746019606486
720218658,Existing Customer,40,F,1,Unknown,Married,Unknown,Blue,26,2,3,1,3369.0,756,3395.0,22.439893143365982
747074058,Existing Customer,47,F,3,Unknown,Single,Unknown,Blue,40,1,3,0,7114.0,1637,7154.0,23.01096429575485
719170683,Existing Customer,38,M,1,Unknown,Single,$80K - $120K,Blue,29,2,2,3,10972.0,0,11001.0,0.0
708753633,Existing Customer,45,F,3,Doctorate,Married,$40K - $60K,Blue,32,2,1,1,1438.3,0,1470.3,0.0
710780883,Existing Customer,48,F,5,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2446.0,1461,2484.0,59.73017170891251
785237958,Attrited Customer,45,M,5,College,Married,$60K - $80K,Blue,39,2,3,3,3439.0,0,3478.0,0.0
711333933,Existing Customer,56,F,3,Post-Graduate,Single,$40K - $60K,Blue,36,2,1,1,3005.0,1660,3041.0,55.24126455906821
710797833,Existing Customer,50,F,5,Graduate,Married,Less than $40K,Blue,30,1,3,2,2033.0,841,2063.0,41.367437284800786
720154533,Existing Customer,53,F,4,Graduate,Unknown,Less than $40K,Blue,39,2,3,2,2415.0,1643,2454.0,68.03312629399586
719123958,Attrited Customer,40,M,4,Unknown,Divorced,$60K - $80K,Blue,27,2,2,3,5051.0,0,5078.0,0.0
780942633,Existing Customer,49,M,4,High School,Married,Unknown,Blue,32,2,1,3,3519.0,1336,3551.0,37.965331059960214
720034983,Existing Customer,26,M,0,Unknown,Unknown,Less than $40K,Silver,13,2,1,1,10254.0,0,10267.0,0.0
717307158,Existing Customer,48,F,3,Unknown,Single,Less than $40K,Blue,36,2,1,3,1853.0,1314,1889.0,70.91203453858608
708876183,Existing Customer,51,M,1,High School,Single,$60K - $80K,Silver,43,2,3,2,28673.0,0,28716.0,0.0
712660308,Attrited Customer,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,1931.0,0.0
715958583,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,43,1,2,2,2041.0,1158,2084.0,56.73689367956884
771546708,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,34,2,2,1,1438.3,0,1472.3,0.0
711252258,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,36,1,3,2,1572.0,985,1608.0,62.65903307888041
772585008,Existing Customer,48,F,4,High School,Married,Unknown,Blue,38,2,3,1,3187.0,1937,3225.0,60.77816128020081
751143858,Existing Customer,59,F,1,High School,Single,Unknown,Blue,52,2,1,1,7427.0,2421,7479.0,32.597280193887165
708824958,Existing Customer,50,F,4,High School,Single,Less than $40K,Blue,42,2,1,2,1460.0,0,1502.0,0.0
819612933,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,47,1,3,3,25410.0,0,25457.0,0.0
712804383,Existing Customer,56,F,0,College,Married,Less than $40K,Blue,38,1,1,2,2143.0,1194,2181.0,55.71628558096127
790149483,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,35,2,3,3,8566.0,1484,8601.0,17.324305393415827
712121508,Existing Customer,43,M,3,Uneducated,Single,$60K - $80K,Blue,30,1,2,0,1438.3,0,1468.3,0.0
778853358,Existing Customer,59,F,0,College,Single,Less than $40K,Blue,40,1,3,3,3297.0,0,3337.0,0.0
716512383,Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,36,1,3,1,2816.0,2517,2852.0,89.38210227272727
823548858,Attrited Customer,53,F,4,Graduate,Married,Unknown,Blue,49,5,5,4,10533.0,330,10582.0,3.1330105383081746
712144158,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,48,6,6,3,2370.0,1166,2418.0,49.19831223628692
824560758,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,31,1,3,4,1678.0,0,1709.0,0.0
757710783,Attrited Customer,36,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,3,1493.0,0,1522.0,0.0
713081583,Existing Customer,51,F,4,Unknown,Married,Less than $40K,Blue,32,2,2,3,2350.0,1272,2382.0,54.12765957446809
710481333,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,5,3,5,2690.0,1614,2726.0,60.0
721060083,Existing Customer,42,F,3,College,Married,Unknown,Blue,27,1,1,1,7226.0,1889,7253.0,26.14171048989759
713759583,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,1,1,1,3173.0,1822,3209.0,57.42199810904507
717547383,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,32,2,3,1,2890.0,1392,2922.0,48.16608996539792
711683358,Attrited Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,3,4,3313.0,0,3354.0,0.0
710044308,Existing Customer,40,F,4,Graduate,Single,$40K - $60K,Blue,27,2,2,2,2625.0,1594,2652.0,60.72380952380952
713101383,Existing Customer,44,F,2,Unknown,Married,$40K - $60K,Blue,36,1,1,1,1834.0,0,1870.0,0.0
757685733,Existing Customer,43,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,2,3226.0,2145,3262.0,66.49101053936764
717823383,Existing Customer,56,M,4,Unknown,Married,$60K - $80K,Blue,47,1,1,3,3426.0,1841,3473.0,53.736135434909514
796029483,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,43,2,3,2,2174.0,785,2217.0,36.10855565777369
710099358,Existing Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,36,2,3,1,3959.0,0,3995.0,0.0
713872008,Existing Customer,49,F,1,High School,Married,Less than $40K,Blue,42,1,3,1,2215.0,1347,2257.0,60.81264108352145
788802483,Existing Customer,47,F,3,Uneducated,Unknown,Less than $40K,Blue,29,2,2,3,2814.0,1595,2843.0,56.68088130774698
817988433,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,51,2,2,2,6941.0,1013,6992.0,14.594438841665466
823554783,Existing Customer,44,F,3,College,Single,Unknown,Blue,40,2,1,3,3269.0,0,3309.0,0.0
710643183,Existing Customer,42,F,2,High School,Single,Less than $40K,Blue,23,2,2,3,3172.0,1160,3195.0,36.56998738965952
779859558,Attrited Customer,54,F,3,High School,Married,Less than $40K,Blue,38,2,2,4,2452.0,1012,2490.0,41.272430668841764
798238008,Existing Customer,36,F,2,Uneducated,Married,Less than $40K,Blue,30,2,1,2,5070.0,0,5100.0,0.0
811974483,Existing Customer,56,M,2,Graduate,Single,$40K - $60K,Blue,51,1,3,1,1466.0,723,1517.0,49.317871759890856
778471758,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,37,1,3,3,2427.0,2362,2464.0,97.32179645653069
718513233,Existing Customer,59,M,2,Graduate,Single,$120K +,Blue,48,1,3,3,17999.0,1861,18047.0,10.339463303516862
718147233,Existing Customer,44,F,1,High School,Married,$40K - $60K,Blue,31,2,2,3,4553.0,1538,4584.0,33.779925323962225
713700258,Existing Customer,55,F,1,Post-Graduate,Married,Unknown,Blue,42,1,3,3,2953.0,1896,2995.0,64.20589231290214
780670083,Attrited Customer,39,F,2,Unknown,Unknown,$40K - $60K,Blue,28,1,2,3,4363.0,0,4391.0,0.0
711438033,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,45,1,3,2,1894.0,0,1939.0,0.0
712253058,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,40,1,2,1,2097.0,1255,2137.0,59.847401049117785
713519508,Existing Customer,47,M,4,High School,Divorced,$60K - $80K,Blue,36,1,1,1,1983.0,989,2019.0,49.873928391326274
789992733,Existing Customer,50,F,1,Unknown,Unknown,Less than $40K,Blue,42,1,1,2,2210.0,1539,2252.0,69.63800904977376
710110683,Existing Customer,52,M,2,College,Married,$60K - $80K,Blue,36,1,1,3,7879.0,1007,7915.0,12.780809747429878
720260433,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,34,2,3,2,3336.0,1687,3370.0,50.56954436450839
714148758,Existing Customer,34,F,2,Post-Graduate,Married,Less than $40K,Blue,27,2,3,3,1726.0,1398,1753.0,80.9965237543453
715522233,Existing Customer,45,F,3,Doctorate,Single,Less than $40K,Blue,27,1,6,3,2917.0,1523,2944.0,52.21117586561535
712790358,Attrited Customer,39,F,3,Uneducated,Married,Unknown,Blue,30,6,3,4,3023.0,1348,3053.0,44.591465431690374
714943233,Existing Customer,49,M,2,Doctorate,Married,$40K - $60K,Blue,31,2,2,2,1915.0,1545,1946.0,80.67885117493474
789579033,Existing Customer,43,M,3,Graduate,Unknown,$40K - $60K,Blue,36,2,3,3,4878.0,2098,4914.0,43.009430094300946
708952758,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,35,2,1,2,2066.0,1542,2101.0,74.63697967086156
721374033,Existing Customer,53,F,1,High School,Married,$40K - $60K,Blue,39,2,3,3,2164.0,1115,2203.0,51.52495378927912
808891983,Existing Customer,42,F,5,Graduate,Unknown,Less than $40K,Blue,37,2,3,2,6250.0,1835,6287.0,29.360000000000003
794516508,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,24,2,2,1,1484.0,0,1508.0,0.0
714032883,Existing Customer,45,M,2,College,Unknown,$40K - $60K,Blue,36,1,1,1,4718.0,1591,4754.0,33.721916066129715
778722033,Existing Customer,44,F,2,Uneducated,Married,Less than $40K,Blue,28,2,2,0,2275.0,1265,2303.0,55.604395604395606
823578483,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,40,2,1,2,1438.3,1169,1478.3,81.2765069874157
715148658,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,43,1,3,3,3683.0,1039,3726.0,28.210697800705947
709669533,Existing Customer,38,F,1,High School,Divorced,Less than $40K,Blue,30,2,3,2,2722.0,1303,2752.0,47.86921381337252
787467858,Existing Customer,43,M,1,High School,Married,$80K - $120K,Silver,30,1,1,3,34516.0,2045,34546.0,5.924788503882258
708671733,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,36,2,3,3,2072.0,1499,2108.0,72.34555984555985
709790058,Existing Customer,53,M,4,Graduate,Married,$120K +,Blue,40,1,1,3,6383.0,1512,6423.0,23.6879210402632
712714008,Existing Customer,39,F,4,Unknown,Married,$40K - $60K,Blue,28,2,3,2,2725.0,2302,2753.0,84.47706422018348
715191258,Existing Customer,47,F,5,Unknown,Married,Unknown,Blue,41,1,2,3,2675.0,1999,2716.0,74.72897196261682
757722708,Existing Customer,42,M,3,College,Married,$60K - $80K,Blue,35,1,3,1,1438.3,0,1473.3,0.0
718086783,Existing Customer,50,M,5,Uneducated,Married,$120K +,Blue,36,2,2,1,13478.0,0,13514.0,0.0
815253708,Existing Customer,46,F,2,High School,Divorced,Less than $40K,Blue,41,1,2,2,2841.0,1807,2882.0,63.60436466033087
715083633,Existing Customer,33,F,1,Uneducated,Married,Less than $40K,Blue,23,2,2,3,1830.0,1777,1853.0,97.10382513661202
792098883,Existing Customer,37,M,2,Doctorate,Single,$120K +,Blue,31,2,1,3,2360.0,1204,2391.0,51.01694915254237
711873858,Existing Customer,43,M,3,High School,Married,$60K - $80K,Blue,35,2,3,2,3717.0,1882,3752.0,50.63223029324724
713931258,Attrited Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45,2,3,4,1438.3,0,1483.3,0.0
787591008,Existing Customer,42,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,2,1,1,2289.0,1195,2323.0,52.206203582350376
801518958,Existing Customer,56,F,1,Graduate,Married,Unknown,Blue,50,2,3,3,5338.0,0,5388.0,0.0
713068833,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,32,2,2,1,1438.3,894,1470.3,62.15671278592784
710566533,Existing Customer,40,M,1,Unknown,Married,$60K - $80K,Blue,27,1,3,3,2276.0,1372,2303.0,60.28119507908612
789151983,Existing Customer,43,F,4,Graduate,Unknown,$40K - $60K,Blue,31,2,3,3,4091.0,1108,4122.0,27.083842581275974
766673433,Existing Customer,45,M,4,Unknown,Married,$80K - $120K,Blue,38,2,3,3,3798.0,1570,3836.0,41.33754607688257
807589908,Existing Customer,47,F,5,Unknown,Married,Less than $40K,Blue,42,1,2,1,1778.0,822,1820.0,46.231721034870645
708190158,Attrited Customer,38,F,3,High School,Single,Less than $40K,Blue,26,2,3,0,2920.0,2426,2946.0,83.08219178082192
784895358,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Blue,43,5,3,3,1938.0,0,1981.0,0.0
710090133,Existing Customer,62,F,1,College,Divorced,Less than $40K,Blue,51,1,3,3,4049.0,1685,4100.0,41.615213632995804
