Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Avg_Utilization_Ratio,Age_Bin,Churn,Attrition_Flag_Churned,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
Existing Customer,44,1,33,2,34516.0,1058,0.734,7412,0.031,40-45,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,45,4,34,2,34516.0,1488,0.732,7281,0.043,40-45,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Existing Customer,51,2,32,3,15048.0,2517,0.666,7592,0.167,50-55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,41,3,29,2,9357.0,1942,0.8,7971,0.208,40-45,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,51,1,45,3,11548.0,0,0.611,7781,0.0,50-55,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,56,2,39,2,8767.0,1684,0.786,8066,0.192,55-60,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,42,4,33,3,5306.0,2410,0.738,7437,0.454,40-45,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Attrited Customer,52,2,41,3,3608.0,2517,1.057,4907,0.698,50-55,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,49,1,37,3,15987.0,2065,0.705,7395,0.129,45-50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
Attrited Customer,50,2,42,1,31782.0,0,1.056,4800,0.0,45-50,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,42,2,32,1,34516.0,1440,0.676,7168,0.042,40-45,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,45,0,36,1,19107.0,933,0.88,8987,0.049,40-45,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Existing Customer,50,4,45,1,34516.0,1466,0.693,7223,0.042,45-50,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,41,4,36,2,21751.0,1573,0.878,8332,0.072,40-45,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,44,3,32,2,7926.0,1051,0.729,7677,0.133,40-45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,51,4,46,3,34516.0,1279,1.02,4615,0.037,50-55,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Existing Customer,48,4,36,2,27984.0,1793,0.754,8147,0.064,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,40,3,30,3,24499.0,2517,0.777,7667,0.103,35-40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Existing Customer,49,0,39,1,2221.0,1291,0.785,8618,0.581,45-50,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,43,2,35,2,5858.0,961,0.657,7916,0.164,40-45,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,51,1,37,3,27318.0,2416,0.917,7481,0.088,50-55,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,44,3,36,3,9766.0,1575,0.661,7605,0.161,40-45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,59,1,36,2,26692.0,2517,0.796,8780,0.094,55-60,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
Existing Customer,49,2,45,3,34516.0,913,0.698,7711,0.026,45-50,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Existing Customer,38,3,26,2,14938.0,0,0.626,7385,0.0,35-40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,52,2,41,5,33256.0,928,0.694,7796,0.028,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,49,4,36,2,34516.0,0,0.622,7962,0.0,45-50,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Existing Customer,47,2,35,6,5791.0,1957,0.654,7823,0.338,45-50,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,51,2,36,1,2319.0,1347,0.722,7558,0.581,50-55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,46,1,36,3,17698.0,1769,0.623,8056,0.1,45-50,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,52,4,41,1,34516.0,1701,0.715,7707,0.049,50-55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Existing Customer,57,2,36,2,6482.0,1686,0.753,7544,0.26,55-60,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Attrited Customer,40,4,30,3,18975.0,0,1.028,4803,0.0,35-40,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,44,3,34,3,34516.0,1652,0.865,8450,0.048,40-45,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Existing Customer,47,3,36,2,2479.0,1748,0.831,8042,0.705,45-50,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,41,3,36,1,4941.0,1040,0.765,7631,0.21,40-45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Existing Customer,42,1,36,1,34516.0,2276,0.767,7485,0.066,40-45,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
Existing Customer,44,4,33,2,8230.0,1333,0.692,7736,0.162,40-45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,44,0,34,1,22226.0,1864,0.864,8753,0.084,40-45,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Existing Customer,47,2,29,3,28852.0,1974,0.713,7432,0.068,45-50,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Attrited Customer,36,1,36,3,6893.0,1462,1.031,4782,0.212,35-40,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Existing Customer,45,2,35,2,7653.0,1693,0.683,7508,0.221,40-45,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,50,1,31,2,26840.0,769,0.609,7969,0.029,45-50,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Existing Customer,41,3,32,2,4549.0,2109,0.953,8642,0.464,40-45,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Attrited Customer,55,2,46,3,16828.0,2517,1.059,4939,0.15,50-55,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Existing Customer,45,2,31,2,6530.0,1425,0.716,8904,0.218,40-45,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,40,4,28,1,11642.0,1501,0.935,9137,0.129,35-40,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,43,3,34,2,5390.0,1324,0.611,7739,0.246,40-45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,49,3,43,1,7037.0,0,0.752,7678,0.0,45-50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,47,3,34,1,8390.0,0,0.8,8316,0.0,45-50,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,49,3,45,1,2122.0,1101,0.711,7404,0.519,45-50,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,43,4,35,1,3442.0,2517,0.62,7801,0.731,40-45,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,44,3,36,3,6680.0,1839,0.617,7632,0.275,40-45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,42,2,36,2,34516.0,1066,0.846,8657,0.031,40-45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Existing Customer,44,2,32,2,7244.0,2031,0.724,7925,0.28,40-45,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,52,2,37,3,34516.0,1369,0.764,7745,0.04,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Attrited Customer,42,2,27,2,2476.0,2250,0.969,4659,0.909,40-45,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,40,1,30,1,2019.0,803,0.882,8426,0.398,35-40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,54,2,36,2,8758.0,1511,0.674,7680,0.173,50-55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,62,0,56,3,6103.0,2517,0.74,8080,0.412,60+,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Existing Customer,52,3,36,1,2166.0,1458,0.712,8215,0.673,50-55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,50,2,40,1,3449.0,1634,0.776,8300,0.474,45-50,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,51,4,36,3,2984.0,2512,0.861,8296,0.842,50-55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Attrited Customer,54,3,48,5,13432.0,0,0.918,4909,0.0,50-55,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Existing Customer,39,1,36,1,10830.0,2184,0.907,8814,0.202,35-40,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Attrited Customer,50,1,38,3,2673.0,0,1.043,4929,0.0,45-50,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Existing Customer,46,2,40,2,34516.0,1649,0.741,7552,0.048,45-50,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,45,5,32,2,20633.0,1989,0.67,7570,0.096,40-45,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,61,1,54,1,9070.0,2097,0.801,8440,0.231,60+,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,51,3,44,2,11954.0,0,0.779,7345,0.0,50-55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Existing Customer,50,1,45,1,34516.0,925,0.771,7755,0.027,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Attrited Customer,48,2,40,3,4479.0,0,0.89,4520,0.0,45-50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Existing Customer,50,1,35,1,3968.0,2264,1.098,12535,0.571,45-50,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,58,2,44,2,2599.0,1407,0.727,8061,0.541,55-60,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,46,2,37,3,10074.0,1223,0.955,8256,0.121,45-50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Existing Customer,46,3,42,2,10901.0,1874,0.608,7498,0.172,45-50,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,42,5,30,3,8325.0,0,0.823,8198,0.0,40-45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,38,3,36,2,34516.0,2008,0.858,8872,0.058,35-40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
Existing Customer,40,3,26,2,34516.0,2088,0.627,6453,0.06,35-40,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,43,5,36,1,7196.0,696,0.839,8689,0.097,40-45,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,48,4,36,6,34516.0,0,0.72,7396,0.0,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Existing Customer,38,2,22,1,34516.0,1595,0.824,8871,0.046,35-40,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,46,5,42,1,32926.0,1540,0.862,8231,0.047,45-50,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,44,4,40,1,18072.0,1378,0.73,8199,0.076,40-45,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
Existing Customer,50,2,38,3,24533.0,1813,0.745,8436,0.074,45-50,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,39,1,32,1,4874.0,2317,0.854,7776,0.475,35-40,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Existing Customer,50,3,42,2,12889.0,1822,0.88,8272,0.141,45-50,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Existing Customer,41,5,31,3,7531.0,1692,0.771,7768,0.225,40-45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,49,4,37,6,1838.0,1155,0.742,7688,0.628,45-50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,42,3,36,1,30117.0,2129,0.769,7930,0.071,40-45,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,46,2,35,1,5131.0,1484,0.75,7432,0.289,45-50,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,44,3,36,3,34516.0,2517,0.703,7640,0.073,40-45,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
Existing Customer,53,3,45,1,24262.0,1984,0.805,8241,0.082,50-55,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,51,0,33,3,34516.0,1228,0.747,7854,0.036,50-55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Attrited Customer,38,2,32,2,7385.0,1817,1.029,5070,0.246,35-40,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Existing Customer,50,1,37,2,20708.0,1357,0.852,8503,0.066,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Attrited Customer,47,3,36,3,14057.0,1381,1.039,4729,0.098,45-50,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Existing Customer,38,4,36,1,34516.0,1132,0.84,9389,0.033,35-40,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
Existing Customer,45,3,36,5,17072.0,1519,0.831,8591,0.089,40-45,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,52,2,46,3,25737.0,1168,0.718,7722,0.045,50-55,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,44,1,33,3,2211.0,768,0.745,7527,0.347,40-45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,35,4,26,1,16950.0,0,0.625,7821,0.0,30-35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Existing Customer,44,3,24,1,15043.0,0,0.649,7234,0.0,40-45,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Attrited Customer,40,3,30,2,29338.0,159,1.017,4983,0.005,35-40,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,57,4,52,3,25808.0,0,0.712,7794,0.0,55-60,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,43,2,30,3,2248.0,1853,0.666,7739,0.824,40-45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,45,4,27,2,3670.0,1684,0.675,8608,0.459,40-45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Existing Customer,44,3,17,2,8861.0,1149,0.718,8387,0.13,40-45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,47,3,42,3,34516.0,1161,0.74,8212,0.034,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Existing Customer,50,2,36,3,8014.0,1250,0.667,6950,0.156,45-50,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,44,4,39,1,2771.0,1779,0.841,8268,0.642,40-45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,51,2,36,1,34516.0,1702,0.705,8652,0.049,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Attrited Customer,45,3,40,4,8383.0,0,1.036,5460,0.0,40-45,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,44,2,30,3,15365.0,630,0.807,7890,0.041,40-45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
Attrited Customer,48,4,30,3,2913.0,0,1.058,4955,0.0,45-50,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,40,2,34,2,4748.0,2085,0.615,7288,0.439,35-40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,50,2,35,2,34516.0,0,0.742,7745,0.0,45-50,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Existing Customer,38,1,32,3,2609.0,1259,0.871,8677,0.483,35-40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Attrited Customer,43,5,32,3,11508.0,0,1.005,5242,0.0,40-45,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,45,4,38,2,2396.0,887,0.604,7480,0.37,40-45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Existing Customer,49,4,38,3,18991.0,1208,0.727,7716,0.064,45-50,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Attrited Customer,44,3,36,3,10908.0,0,0.983,4883,0.0,40-45,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,53,3,48,2,14627.0,1997,0.718,7766,0.137,50-55,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Existing Customer,46,4,36,2,2219.0,1180,0.768,8686,0.532,45-50,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,56,4,46,3,25736.0,1388,0.743,7209,0.054,55-60,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,63,0,36,3,7997.0,1096,0.716,7747,0.137,60+,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,40,5,36,2,2849.0,1741,0.791,8669,0.611,35-40,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,45,5,40,2,29227.0,1151,0.73,8420,0.039,40-45,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,52,2,44,2,34516.0,1382,0.856,8604,0.04,50-55,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,50,2,43,3,12458.0,1332,0.68,8752,0.107,45-50,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Attrited Customer,62,1,46,3,7547.0,2477,1.021,5294,0.328,60+,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Attrited Customer,44,4,36,3,34516.0,0,1.043,5425,0.0,40-45,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,45,4,40,5,10677.0,0,0.905,8637,0.0,40-45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Existing Customer,53,5,47,3,2340.0,1612,0.696,8851,0.689,50-55,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Existing Customer,38,3,26,2,23981.0,0,0.741,7872,0.0,35-40,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Existing Customer,44,4,30,3,6329.0,1643,0.706,8514,0.26,40-45,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,42,3,37,3,4960.0,1724,0.879,8218,0.348,40-45,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,44,2,39,2,34516.0,1601,0.686,7491,0.046,40-45,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Existing Customer,55,3,35,3,15987.0,1973,0.705,7345,0.123,50-55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Existing Customer,52,1,36,2,3244.0,1855,0.7,8087,0.572,50-55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,48,4,37,2,7298.0,2517,0.838,7973,0.345,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,48,4,40,1,28307.0,1506,0.818,9042,0.053,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,47,2,42,3,2430.0,1657,0.659,8444,0.682,45-50,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,49,1,29,3,7650.0,2045,0.891,8609,0.267,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,47,3,41,2,6443.0,2073,0.8,9277,0.322,45-50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Existing Customer,47,2,41,2,13356.0,1497,0.753,8963,0.112,45-50,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,56,2,51,1,4675.0,1340,0.68,8037,0.287,55-60,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,61,1,52,1,2177.0,1329,0.647,7037,0.61,60+,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,45,4,36,3,34516.0,1411,0.701,8007,0.041,40-45,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Existing Customer,49,2,39,3,2821.0,1995,0.62,8220,0.707,45-50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,44,4,36,2,6769.0,1133,0.743,7986,0.167,40-45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,50,1,36,3,34516.0,0,1.032,5547,0.0,45-50,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
Existing Customer,51,1,43,3,30172.0,1825,0.8,8879,0.06,50-55,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,44,5,36,3,7742.0,1163,0.729,9081,0.15,40-45,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,46,3,35,1,11814.0,1440,0.798,9185,0.122,45-50,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,41,4,32,1,28687.0,1607,0.748,7523,0.056,40-45,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,51,4,33,3,25653.0,2059,0.702,8305,0.08,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Existing Customer,52,1,40,1,4705.0,890,0.723,8226,0.189,50-55,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,39,3,27,3,19150.0,1093,0.716,8327,0.057,35-40,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,38,2,18,2,34516.0,1494,0.588,7885,0.043,35-40,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Existing Customer,51,3,46,3,11765.0,1429,0.817,8914,0.121,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,41,3,28,3,16627.0,2118,0.589,7996,0.127,40-45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Existing Customer,43,2,34,1,13553.0,1448,0.925,8751,0.107,40-45,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,40,3,28,3,11476.0,2365,0.65,8110,0.206,35-40,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,58,1,54,3,5182.0,1459,0.72,7960,0.282,55-60,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Attrited Customer,44,2,34,3,23026.0,2517,1.032,4909,0.109,40-45,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,48,4,37,2,18477.0,0,0.771,8695,0.0,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Attrited Customer,49,4,38,3,29890.0,0,0.64,3315,0.0,45-50,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,48,3,36,1,8290.0,1030,0.87,8980,0.124,45-50,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Existing Customer,44,3,36,1,16199.0,1533,0.855,8150,0.095,40-45,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Existing Customer,54,1,36,3,3723.0,1728,0.595,8554,0.464,50-55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,45,2,32,1,12695.0,1613,0.852,8328,0.127,40-45,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Attrited Customer,54,0,38,2,34516.0,0,0.695,3901,0.0,50-55,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Existing Customer,46,2,39,1,30379.0,2175,0.67,9059,0.072,45-50,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
Existing Customer,37,3,25,2,9875.0,1239,0.939,8920,0.125,35-40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
